label,from,to
congressionaldistrict,dc172ca2-878e-11e7-a4f9-1cc1de329608,13
congressionaldistrict,dc172c29-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172bff-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172ba6-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172d47-878e-11e7-a4f9-1cc1de329608,26
congressionaldistrict,dc172ab3-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,37,dc172b4f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172be2-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172ab9-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172c70-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172c13-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172cca-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172aa9-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,37,dc172c81-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172c87-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172c96-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c23-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172bc3-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172bd3-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172ae5-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172ac5-878e-11e7-a4f9-1cc1de329608,08
congressionaldistrict,dc172c98-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172aab-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172b41-878e-11e7-a4f9-1cc1de329608,04
congressionaldistrict,dc172cf0-878e-11e7-a4f9-1cc1de329608,52
congressionaldistrict,dc172c6f-878e-11e7-a4f9-1cc1de329608,24
congressionaldistrict,dc172cf9-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c6a-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172c79-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,dc172ca1-878e-11e7-a4f9-1cc1de329608,04
congressionaldistrict,dc172af9-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172d6a-878e-11e7-a4f9-1cc1de329608,10
congressionaldistrict,dc172a9a-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172ab4-878e-11e7-a4f9-1cc1de329608,12
congressionaldistrict,dc172bba-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172be9-878e-11e7-a4f9-1cc1de329608,07
congressionaldistrict,dc172bce-878e-11e7-a4f9-1cc1de329608,04
congressionaldistrict,dc172bfc-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172c15-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172b71-878e-11e7-a4f9-1cc1de329608,03
congressionaldistrict,dc172ab8-878e-11e7-a4f9-1cc1de329608,33
congressionaldistrict,dc172cb9-878e-11e7-a4f9-1cc1de329608,52
congressionaldistrict,22,dc172bae-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,dc172b1a-878e-11e7-a4f9-1cc1de329608,20
congressionaldistrict,dc172ca9-878e-11e7-a4f9-1cc1de329608,01
congressionaldistrict,03,dc172c76-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172ad8-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172c24-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b1c-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172aeb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b64-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172d1d-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172adb-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172bc9-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172d63-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b44-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172aea-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b15-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172c01-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172af4-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172bcf-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172cab-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b2a-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172caa-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172c8f-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172d29-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172d50-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172d44-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172b12-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172c73-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172cde-878e-11e7-a4f9-1cc1de329608
congressionaldistrict,03,dc172bed-878e-11e7-a4f9-1cc1de329608
