label,from,to
effectivedate,11/29/2016,dc172b35-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172cee-878e-11e7-a4f9-1cc1de329608,4/13/2017
effectivedate,dc172d67-878e-11e7-a4f9-1cc1de329608,5/11/2017
effectivedate,2/14/2017,dc172c35-878e-11e7-a4f9-1cc1de329608
effectivedate,2/14/2017,dc172c32-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172be6-878e-11e7-a4f9-1cc1de329608,1/25/2017
effectivedate,dc172bbe-878e-11e7-a4f9-1cc1de329608,1/12/2017
effectivedate,dc172d40-878e-11e7-a4f9-1cc1de329608,5/2/2017
effectivedate,dc172d35-878e-11e7-a4f9-1cc1de329608,10/5/2016
effectivedate,5/1/2017,dc172d3b-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172d3d-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172d3c-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172d1d-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172cf5-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172d45-878e-11e7-a4f9-1cc1de329608
effectivedate,5/1/2017,dc172d68-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c89-878e-11e7-a4f9-1cc1de329608,3/13/2017
effectivedate,dc172d00-878e-11e7-a4f9-1cc1de329608,4/19/2017
effectivedate,dc172af0-878e-11e7-a4f9-1cc1de329608,11/4/2016
effectivedate,dc172c2e-878e-11e7-a4f9-1cc1de329608,2/13/2017
effectivedate,dc172c7e-878e-11e7-a4f9-1cc1de329608,3/6/2017
effectivedate,dc172aa6-878e-11e7-a4f9-1cc1de329608,10/13/2016
effectivedate,4/24/2017,dc172cb6-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b52-878e-11e7-a4f9-1cc1de329608,12/4/2016
effectivedate,dc172d43-878e-11e7-a4f9-1cc1de329608,5/4/2017
effectivedate,dc172cdb-878e-11e7-a4f9-1cc1de329608,4/7/2017
effectivedate,dc172d21-878e-11e7-a4f9-1cc1de329608,4/26/2017
effectivedate,dc172d57-878e-11e7-a4f9-1cc1de329608,5/9/2017
effectivedate,dc172ca2-878e-11e7-a4f9-1cc1de329608,3/21/2017
effectivedate,dc172c29-878e-11e7-a4f9-1cc1de329608,2/10/2017
effectivedate,dc172bff-878e-11e7-a4f9-1cc1de329608,2/1/2017
effectivedate,dc172b2e-878e-11e7-a4f9-1cc1de329608,11/28/2016
effectivedate,3/6/2017,dc172c6f-878e-11e7-a4f9-1cc1de329608
effectivedate,3/6/2017,dc172c71-878e-11e7-a4f9-1cc1de329608
effectivedate,3/6/2017,dc172c6d-878e-11e7-a4f9-1cc1de329608
effectivedate,3/6/2017,dc172c72-878e-11e7-a4f9-1cc1de329608
effectivedate,3/6/2017,dc172c70-878e-11e7-a4f9-1cc1de329608
effectivedate,3/6/2017,dc172c73-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172ba6-878e-11e7-a4f9-1cc1de329608,12/29/2016
effectivedate,1/15/2017,dc172d08-878e-11e7-a4f9-1cc1de329608
effectivedate,10/25/2016,dc172ac2-878e-11e7-a4f9-1cc1de329608
effectivedate,10/25/2016,dc172ac5-878e-11e7-a4f9-1cc1de329608
effectivedate,10/25/2016,dc172ac1-878e-11e7-a4f9-1cc1de329608
effectivedate,5/19/2017,dc172d4c-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172b25-878e-11e7-a4f9-1cc1de329608,11/17/2016
effectivedate,1/4/2017,dc172bb3-878e-11e7-a4f9-1cc1de329608
effectivedate,1/4/2017,dc172bb7-878e-11e7-a4f9-1cc1de329608
effectivedate,1/4/2017,dc172bb9-878e-11e7-a4f9-1cc1de329608
effectivedate,1/4/2017,dc172bad-878e-11e7-a4f9-1cc1de329608
effectivedate,dc172c87-878e-11e7-a4f9-1cc1de329608,3/13/2017
effectivedate,dc172c96-878e-11e7-a4f9-1cc1de329608,4/1/2017
effectivedate,dc172c23-878e-11e7-a4f9-1cc1de329608,2/10/2017
effectivedate,dc172bc3-878e-11e7-a4f9-1cc1de329608,1/12/2017
effectivedate,2/4/2017,dc172c0e-878e-11e7-a4f9-1cc1de329608
